4000,676.059833527,serpent
100,17.4820361137,serpent
1000,172.102993965,serpent
10,2.31693196297,serpent
2000,335.531183004,serpent
5000,816.778285027,serpent
50,8.29896879196,serpent
500,84.1212887764,serpent
3000,510.065855503,serpent
