4000,714.478219748,pickle
100,17.5131976604,pickle
1000,172.177570105,pickle
10,1.71385502815,pickle
2000,355.039983034,pickle
5000,870.897025824,pickle
50,8.53624033928,pickle
500,85.0326600075,pickle
3000,515.433842421,pickle
